Asset Name;Model;Model No.;Category;Manufacturer;Serial;Purchased;Location;Checked Out;Type;Username;Status;Created At;Updated at;Notes;MAC Adress;Type utilisation;Propriété SI;Propriété;Date fin garantie
MIFI-CSSHC-167;MIFI;7000;Modem LTE;Novatel;014911005270568;;098 - Entrepot Centre Lac-Megantic;;;;Déployable (deployable);5/4/2021 15:35;5/4/2021 15:35;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-168;MIFI;7000;Modem LTE;Novatel;014911005270063;;098 - Entrepot Centre Lac-Megantic;;;;Déployable (deployable);5/4/2021 15:35;5/4/2021 15:35;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-169;MIFI;7000;Modem LTE;Novatel;014911005269685;;098 - Entrepot Centre Lac-Megantic;;;;Déployable (deployable);5/4/2021 15:35;5/4/2021 15:35;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-170;MIFI;7000;Modem LTE;Novatel;014911005270105;;098 - Entrepot Centre Lac-Megantic;;;;Déployable (deployable);5/4/2021 15:35;5/4/2021 15:35;ajouté par script php;;Élève-Covid;;Service Informatique;
Covid 151 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483895;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 152 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483887;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 153 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483879;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 154 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483861;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 155 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483853;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 156 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483846;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 157 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483838;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 158 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483820;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 159 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483812;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 160 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483804;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 161 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483994;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 162 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483986;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 163 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483978;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 164 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483960;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 165 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483952;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 166 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483945;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 167 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483937;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 168 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483929;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 169 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483911;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
Covid 170 LTE;Carte Sim;;Carte Sim;N/A;8912230102158483903;;;;;;Déployable (deployable);5/4/2021 15:40;5/4/2021 15:40;ajouté par script php;;;;;
MIFI-CSSHC-231;MIFI;7000;Modem LTE;Novatel;014911005272440;;098 - Centre de Service de Lac-Megantic;;;;Déployable (deployable);5/4/2021 15:51;5/4/2021 15:51;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-232;MIFI;7000;Modem LTE;Novatel;014911005272374;;098 - Centre de Service de Lac-Megantic;;;;Déployable (deployable);5/4/2021 15:51;5/4/2021 15:51;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-233;MIFI;7000;Modem LTE;Novatel;014911005272630;;098 - Centre de Service de Lac-Megantic;;;;Déployable (deployable);5/4/2021 15:51;5/4/2021 15:51;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-234;MIFI;7000;Modem LTE;Novatel;014911005272390;;098 - Centre de Service de Lac-Megantic;;;;Déployable (deployable);5/4/2021 15:51;5/4/2021 15:51;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-235;MIFI;7000;Modem LTE;Novatel;014911005272382;;098 - Centre de Service de Lac-Megantic;;;;Déployable (deployable);5/4/2021 15:51;5/4/2021 15:51;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-236;MIFI;7000;Modem LTE;Novatel;014911005272234;;006 - Polyvalente Montignac;;;;Distribué (deployable);5/4/2021 15:51;5/4/2021 15:51;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-237;MIFI;7000;Modem LTE;Novatel;014911005272580;;006 - Polyvalente Montignac;;;;Distribué (deployable);5/4/2021 15:51;5/4/2021 15:51;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-238;MIFI;7000;Modem LTE;Novatel;014911005271871;;006 - Polyvalente Montignac;;;;Distribué (deployable);5/4/2021 15:51;5/4/2021 15:51;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-239;MIFI;7000;Modem LTE;Novatel;014911005271640;;098 - Entrepot Centre Lac-Megantic;;;;Déployable (deployable);5/4/2021 15:51;1/7/2022 8:13;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-240;MIFI;7000;Modem LTE;Novatel;014911005272325;;098 - Entrepot Centre Lac-Megantic;;;;Déployable (deployable);5/4/2021 15:51;1/7/2022 8:13;ajouté par script php;;Élève-Covid;;Service Informatique;
Covid 231 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484794;;;;;;Retiré (archived);5/4/2021 15:55;5/4/2021 15:55;ajouté par script php;;;;;
Covid 232 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484786;;;;;;Retiré (archived);5/4/2021 15:55;5/4/2021 15:55;ajouté par script php;;;;;
Covid 233 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484778;;;;;;Retiré (archived);5/4/2021 15:55;5/4/2021 15:55;ajouté par script php;;;;;
Covid 234 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484760;;;;;;Retiré (archived);5/4/2021 15:55;5/4/2021 15:55;ajouté par script php;;;;;
Covid 235 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484752;;;;;;Retiré (archived);5/4/2021 15:55;5/4/2021 15:55;ajouté par script php;;;;;
Covid 236 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484745;;098 - Centre de Service de Lac-Megantic;;;;Retiré (archived);5/4/2021 15:55;1/6/2022 11:14;ajouté par script php;;;;;
Covid 237 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484737;;098 - Centre de Service de Lac-Megantic;;;;Retiré (archived);5/4/2021 15:55;1/6/2022 11:15;ajouté par script php;;;;;
Covid 238 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484729;;098 - Centre de Service de Lac-Megantic;;;;Retiré (archived);5/4/2021 15:55;1/6/2022 11:16;ajouté par script php;;;;;
Covid 239 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484711;;098 - Centre de Service de Lac-Megantic;;;;Retiré (archived);5/4/2021 15:55;1/6/2022 11:17;ajouté par script php;;;;;
Covid 240 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484703;;098 - Centre de Service de Lac-Megantic;;;;Retiré (archived);5/4/2021 15:55;1/6/2022 11:17;ajouté par script php;;;;;
011P-PLAN-08;Latitude;3510;Portable;DELL INC.;80FFZ93;3/25/2021 0:00;011 - CEA - East Angus;011 - CEA - East Angus;location;;Distribué (deployed);5/5/2021 11:35;9/8/2021 15:51;mise a jour du nom et de la date d'achat par script;;Plan numérique;;Service Informatique;
;;;;;;;;;;;;;;;;;;;;
011P-PLAN-07;Latitude;3510;Portable;DELL INC.;J5HFZ93;3/25/2021 0:00;011 - CEA - East Angus;011 - CEA - East Angus;location;;Distribué (deployed);5/5/2021 11:36;9/8/2021 15:41;mise a jour du nom et de la date d'achat par script;;Plan numérique;;Service Informatique;
;;;;;;;;;;;;;;;;;;;;
011P-PLAN-06;Latitude;3510;Portable;DELL INC.;16HFZ93;3/25/2021 0:00;011 - CEA - East Angus;011 - CEA - East Angus;location;;Distribué (deployed);5/5/2021 11:38;9/8/2021 15:52;mise a jour du nom et de la date d'achat par script;;Plan numérique;;Service Informatique;
;;;;;;;;;;;;;;;;;;;;
011P-PLAN-05;Latitude;3510;Portable;DELL INC.;96HFZ93;3/25/2021 0:00;011 - CEA - East Angus;011 - CEA - East Angus;location;;Distribué (deployed);5/5/2021 11:39;9/8/2021 15:42;mise a jour du nom et de la date d'achat par script;;Plan numérique;;Service Informatique;
;;;;;;;;;;;;;;;;;;;;
;Studio X50;P017;Caméra Web;Poly;8L21105F0542FB;5/3/2021 0:00;097 - Entrepot Centre Coaticook;;;;Déployable (deployable);5/5/2021 13:58;5/5/2021 14:18;;00E0DB5F0542;;;Service Informatique;
074P-SEC-001;Latitude;3510;Portable;DELL INC.;93Z7G63;1/29/2021 0:00;074 - Notre-Dame-de-Fatima;Jessica Bouffard;user;jbouffard;Distribué (deployed);5/6/2021 10:54;9/8/2021 15:35;mise a jour du nom et de la date d'achat par script;B0:7B:25:83:8D:C3;Secrétaire primaire;;Service Informatique;
;;;;;;;;;;;;;;;;;;;;
MIFI-CSSHC-241;MIFI;7000;Modem LTE;Novatel;014911005272473;;099 - Entrepot Centre East-Angus;Covid-21-22317 LTE (Covid-21-22317 LTE) - Carte Sim;asset;;Déployable (deployed);5/7/2021 9:09;1/6/2022 11:21;ajouté par script php;;Élève-Covid;;Service Informatique;
Covid 241 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484695;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/7/2021 9:09;12/17/2021 13:19;ajouté par script php;;;;;
MIFI-CSSHC-133;MIFI;7000;Modem LTE;Novatel;014911005267473;;097 - Entrepot Centre Coaticook;;;;Déployable (deployable);5/10/2021 10:56;3/30/2022 10:59;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-134;MIFI;7000;Modem LTE;Novatel;014911005267879;;097 - Entrepot Centre Coaticook;;;;Déployable (deployable);5/10/2021 10:56;3/30/2022 10:54;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-135;MIFI;7000;Modem LTE;Novatel;014911005266541;;097 - Entrepot Centre Coaticook;;;;Déployable (deployable);5/10/2021 10:56;3/30/2022 10:52;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-136;MIFI;7000;Modem LTE;Novatel;014911005269529;;097 - Entrepot Centre Coaticook;;;;Déployable (deployable);5/10/2021 10:56;3/30/2022 10:58;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-137;MIFI;7000;Modem LTE;Novatel;014911005267424;;097 - Entrepot Centre Coaticook;;;;Déployable (deployable);5/10/2021 10:56;3/30/2022 10:56;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-138;MIFI;7000;Modem LTE;Novatel;014911005267408;;;;;;Distribué (deployable);5/10/2021 10:56;5/10/2021 10:56;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-139;MIFI;7000;Modem LTE;Novatel;014911005267457;;097 - Entrepot Centre Coaticook;;;;Déployable (deployable);5/10/2021 10:56;3/30/2022 10:56;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-140;MIFI;7000;Modem LTE;Novatel;014911005268083;;097 - Entrepot Centre Coaticook;;;;Déployable (deployable);5/10/2021 10:56;3/30/2022 10:57;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-141;MIFI;7000;Modem LTE;Novatel;014911005269453;;099 - Entrepot Centre East-Angus;Covid-21-22303 LTE (Covid-21-22303 LTE) - Carte Sim;asset;;Distribué (deployed);5/10/2021 10:56;1/6/2022 11:29;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-142;MIFI;7000;Modem LTE;Novatel;014911005267903;;099 - Entrepot Centre East-Angus;;;;Déployable (deployable);5/10/2021 10:56;5/27/2022 13:27;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-143;MIFI;7000;Modem LTE;Novatel;014911005268265;;063 - Notre-Dame-de-Lorette;Covid-21-22306 LTE (8912230000433112695) - Carte Sim;asset;;Distribué (deployed);5/10/2021 10:56;1/10/2022 9:29;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-144;MIFI;7000;Modem LTE;Novatel;014911005269610;;007 - Polyvalente Louis-Saint-Laurent;;;;Déployable (deployable);5/10/2021 10:56;3/30/2022 10:51;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-145;MIFI;7000;Modem LTE;Novatel;014911005267515;;097 - Entrepot Centre Coaticook;;;;Déployable (deployable);5/10/2021 10:56;3/30/2022 10:58;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-146;MIFI;7000;Modem LTE;Novatel;014911005268570;;097 - Entrepot Centre Coaticook;;;;Déployable (deployable);5/10/2021 10:56;3/30/2022 10:54;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-147;MIFI;7000;Modem LTE;Novatel;014911005267895;;097 - Entrepot Centre Coaticook;;;;Déployable (deployable);5/10/2021 10:56;3/30/2022 10:59;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-148;MIFI;7000;Modem LTE;Novatel;014911005267853;;099 - Entrepot Centre East-Angus;Covid-21-22311 LTE (Covid-21-22311 LTE) - Carte Sim;asset;;Distribué (deployed);5/10/2021 10:56;1/6/2022 11:39;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-149;MIFI;7000;Modem LTE;Novatel;014911005267432;;099 - Entrepot Centre East-Angus;Covid-21-22312 LTE (Covid-21-22312 LTE) - Carte Sim;asset;;Distribué (deployed);5/10/2021 10:56;1/6/2022 11:38;ajouté par script php;;Élève-Covid;;Service Informatique;
MIFI-CSSHC-150;MIFI;7000;Modem LTE;Novatel;014911005267374;;099 - Entrepot Centre East-Angus;Covid-21-22313 LTE (Covid-21-22313 LTE) - Carte Sim;asset;;Distribué (deployed);5/10/2021 10:56;1/6/2022 11:27;ajouté par script php;;Élève-Covid;;Service Informatique;
Covid 133 LTE;Carte Sim;;Carte Sim;N/A;8912230102158482772;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:34;ajouté par script php;;;;;
Covid 134 LTE;Carte Sim;;Carte Sim;N/A;8912230102158482764;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:32;ajouté par script php;;;;;
Covid 135 LTE;Carte Sim;;Carte Sim;N/A;8912230102158482756;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:31;ajouté par script php;;;;;
Covid 136 LTE;Carte Sim;;Carte Sim;N/A;8912230102158482749;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:36;ajouté par script php;;;;;
Covid 137 LTE;Carte Sim;;Carte Sim;N/A;8912230102158482731;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:39;ajouté par script php;;;;;
Covid 138 LTE;Carte Sim;;Carte Sim;N/A;8912230102158482723;;;;;;Distribué (deployable);5/10/2021 11:04;5/10/2021 11:04;ajouté par script php;;;;;
Covid 139 LTE;Carte Sim;;Carte Sim;N/A;8912230102158482715;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:38;ajouté par script php;;;;;
Covid 140 LTE;Carte Sim;;Carte Sim;N/A;8912230102158482707;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:40;ajouté par script php;;;;;
Covid 141 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484992;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:37;ajouté par script php;;;;;
Covid 142 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484984;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:39;ajouté par script php;;;;;
Covid 143 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484976;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:35;ajouté par script php;;;;;
Covid 144 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484968;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:22;ajouté par script php;;;;;
Covid 145 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484950;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:28;ajouté par script php;;;;;
Covid 146 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484943;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:26;ajouté par script php;;;;;
Covid 147 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484935;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:20;ajouté par script php;;;;;
Covid 148 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484927;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:16;ajouté par script php;;;;;
Covid 149 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484919;;099 - Entrepot Centre East-Angus;;;;Distribué (deployable);5/10/2021 11:04;12/17/2021 13:25;ajouté par script php;;;;;
Covid 150 LTE;Carte Sim;;Carte Sim;N/A;8912230102158484901;;007 - Polyvalente Louis-Saint-Laurent;007 - Polyvalente Louis-Saint-Laurent;location;;Distribué (deployed);5/10/2021 11:04;12/20/2021 9:50;ajouté par script php;;;;;
Polycom 095-1;Studio X50;P017;Caméra Web;Poly;8L21105F0902FB;;095 - De la Voie-Lactee;095 - De la Voie-Lactee;location;;Distribué (deployed);5/10/2021 13:47;6/10/2022 9:46;;00E0DB5F0902;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F04FDFB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F04FD;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F088DFB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F088D;;;Service Informatique;
Polycom 071-1;Studio X50;P017;Caméra Web;Poly;8L21105F1229FB;;071 - Sacré-Coeur (Lac-Megantic);071 - Sacré-Coeur (Lac-Megantic);location;;Distribué (deployed);5/10/2021 13:47;6/1/2022 12:50;;00E0DB5F1229;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F14C9FB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F14C9;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F0926FB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F0926;;;Service Informatique;
Polycom 084-1;Studio X50;P017;Caméra Web;Poly;8L21105F0A2EFB;;084 - Des Sommets;084 - Des Sommets;location;;Distribué (deployed);5/10/2021 13:47;6/1/2022 16:05;;00E0DB5F0A2E;;;Service Informatique;
Polycom MFR-X01;Studio X50;P017;Caméra Web;Poly;8L21105F085DFB;;016 - Maison Familiale -rurale du Granit;016 - Maison Familiale -rurale du Granit;location;;Distribué (deployed);5/10/2021 13:47;5/30/2022 12:23;;00E0DB5F085D;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F079DFB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F079D;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F06BFFB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F06BF;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F0EC9FB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F0EC9;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F09D7FB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F09D7;;;Service Informatique;
Polycom 094-1;Studio X50;P017;Caméra Web;Poly;8L21105F0BDEFB;;094 - Des Monts-Blancs;094 - Des Monts-Blancs;location;;Distribué (deployed);5/10/2021 13:47;6/10/2022 9:47;;00E0DB5F0BDE;;;Service Informatique;
Polycom 091-1;Studio X50;P017;Caméra Web;Poly;8L21105F0C20FB;;091 - De la Source;091 - De la Source;location;;Distribué (deployed);5/10/2021 13:47;6/6/2022 13:30;;00E0DB5F0C20;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F0E24FB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F0E24;;;Service Informatique;
Polycom 086-1;Studio X50;P017;Caméra Web;Poly;8L21105F0BF9FB;;086 - De la Feuille-d’Or;086 - De la Feuille-d’Or;location;;Distribué (deployed);5/10/2021 13:47;5/30/2022 13:36;;00E0DB5F0BF9;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F0E1BFB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F0E1B;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F0977FB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F0977;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F07DCFB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F07DC;;;Service Informatique;
Polycom 082-1;Studio X50;P017;Caméra Web;Poly;8L21105F0BE7FB;;082 - De Sainte-Cecile;082 - De Sainte-Cecile;location;;Distribué (deployed);5/10/2021 13:47;5/31/2022 14:34;;00E0DB5F0BE7;;;Service Informatique;
098-Poly-02;Studio X50;P017;Caméra Web;Poly;8L21105F095CFB;;098 - Centre de Service de Lac-Megantic;098 - Centre de Service de Lac-Megantic;location;;Distribué (deployed);5/10/2021 13:47;4/18/2024 17:35;;00E0DB5F095C;;;Service Informatique;
;Studio X50;P017;Caméra Web;Poly;8L21105F0E72FB;;007 - Entrepot Louis St-Laurent;;;;Déployable (deployable);5/10/2021 13:47;8/12/2021 9:57;;00E0DB5F0E72;;;Service Informatique;
